통합키,회사명,공고제목,직무,직무상세,직무키워드,담당업무,자격요건,우대사항,직종,업종,직급직책,근무시간,급여,채용인원,채용인원구분,학력,상세주소,경력구분,최소연차,고용형태표준,시도,시군구,기술스택,마감일,마감구분,게재사이트수,게재사이트,대표URL,전체URL,수집시각,부산판정근거,부산판정확실도
KR2026090700029381,한신전자㈜,[부설기술연구소] 하드웨어(H/W) 개발 연구원 모집,"하드웨어H, W 개발 연구원, 연구, 하드웨어, 개발, 연구원, 부설기술연구소",하드웨어H/W 개발 연구원,,하드웨어 개발 및 개선 ㆍ 전자파 검증 및 환경시험 진행 ㆍ 선급 인증 관련,경력 경력 (3년이상) 학력 학력무관 스킬,"기본우대 영어가능자, 유관업무 경력자(5년) 우대전공",,전기·전자·제어,,주5일(월~금) 08:00 ~ 18:00,회사 내규에 따름 (면접 후 결정),1,명시,학력무관,부산 영도구 남항남로 45 (영선동4가) 지도보기,경력,3,정규직,부산,영도구,,2026-09-28,기한,2,"잡코리아, 부산일자리정보망",https://www.jobkorea.co.kr/Recruit/GI_Read/49680661,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791124 | https://www.jobkorea.co.kr/Recruit/GI_Read/49680661 | https://www.jobkorea.co.kr/Recruit/GI_Read/49680661?rPageCode=SL&logpath=21&sn=6&sc=611,2026-09-07 18:04:15,시도=부산,강
KR2026090700029382,삼우철구산업㈜,"현장시공및 공무관리,안전관리및 서류업무 담당자","현장, 시공, 공무, 안전관리",,,,,,,,,,,1,명시,,,경력,3,계약직,부산,,,2026-09-30,기한,1,부산일자리정보망,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791093,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791093,2026-09-07 23:03:30,다지역(부산 포함),중
KR2026090700029383,동일모터스㈜,동일모터스(주)(렉서스공식딜러)  회계직원 모집,"회계, 직원, 회계직원",,,,,,,,,,,1,명시,,,경력,2,정규직,부산,해운대구,,2026-09-30,기한,1,부산일자리정보망,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791089,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791089,2026-09-07 23:03:30,시도=부산,강
KR2026090700029384,케어링㈜,[부산] 요양보호사 (진구점),요양보호사,,,,,,,,,,,,미정,,,기타,,계약직,부산,진구,,2026-09-28,기한,1,부산일자리정보망,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791082,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791082,2026-09-07 23:03:30,시도=부산,강
KR2026090700029385,나나재가복지센터,요양보호사채용합니다,"요양보호사채용합니다, 요양보호사",요양보호사채용합니다,,"4등급 할아버지 독거 -주5일 일 3시간 9:00~12:00 - 시급 13,000 원 (제수당 포함) *실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금,근무(예정)지 등에 차이가 있을 수 있음 -지원처 051-923-2570",경력 경력무관 학력 학력무관,,,-,,주5일근무,시급 10320 ~10320 원,1,명시,학력무관,부산광역시 연제구 온천천남로 110,무관,0,정규직,부산,연제구,,2026-09-29,기한,3,"잡코리아, 커리어, 부산일자리정보망",https://www.jobkorea.co.kr/Recruit/GI_Read/5543271/Ext?siteCode=WN&sc=,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791064 | https://www.jobkorea.co.kr/Recruit/GI_Read/5543271/Ext?siteCode=WN&sc= | https://job.career.co.kr/recruit/view/22105219,2026-09-08 15:00:07,시도=부산,강
KR2026090700029386,유일ENG,알곤 용접사 모집,"알곤 용접사 모집, 용접사",알곤 용접사 모집,,"알곤 스틸 알루미늄, CO2",경력 경력 학력 학력무관,,,-,,주5일근무,연봉 4000 ~4200 만원,1,명시,학력무관,부산광역시 강서구 녹산산업북로313번길 33,경력,,정규직,부산,강서구,,2026-09-29,기한,3,"잡코리아, 커리어, 부산일자리정보망",https://www.jobkorea.co.kr/Recruit/GI_Read/5542823/Ext?siteCode=WN&sc=,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791059 | https://www.jobkorea.co.kr/Recruit/GI_Read/5542823/Ext?siteCode=WN&sc= | https://job.career.co.kr/recruit/view/22103516,2026-09-08 15:00:07,시도=부산,강
KR2026090700029387,(주)광은,주차 관리자 채용,주차 관리자 채용,주차 관리자 채용,,"주차타워 입,출차 업무 및 주차 안내 업무 주5일 근무(오전 9시~13시) 4대보험 가입 중식제공 연락처 051-621-6326",경력 경력 학력 학력무관,,,부동산·중개·임대,,,월급 113 만원,1,명시,학력무관,부산광역시 수영구 수영로 480,경력,,정규직,부산,수영구,,2026-09-29,기한,2,"잡코리아, 부산일자리정보망",https://www.jobkorea.co.kr/Recruit/GI_Read/5543346/Ext?siteCode=WN&sc=,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791057 | https://www.jobkorea.co.kr/Recruit/GI_Read/5543346/Ext?siteCode=WN&sc=,2026-09-08 15:00:07,시도=부산,강
KR2026090700029388,(기장)효사랑데이케어센터2,운전원 모집 (재가노인복지시설 주야간보호센터 ),운전,,,재가노인복지시설 주야간보호센터 어르신 송영서비스 승합차 운전 -주 6일(1일 4시간) 근무 (오전) 07:20 ~ 09:20 (오후) 16:00 ~ 18:00 *부산동부고용센터에서 서류접수대행중인 구인건입니다.(문의 051-760-7166) *실업급여 및 국민취업지원제도 수급목적의 지원은 삼가해주시기 바랍니다.,,,,노인 요양 복지시설 운영업,,주6일근무,시급,1,명시,학력무관,부산 기장군,기타,0,계약직,부산,기장군,,2026-09-29,기한,2,"부산일자리정보망, 커리어",https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791052,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791052 | https://job.career.co.kr/recruit/view/22103465,2026-09-07 23:03:31,시도=부산,강
KR2026090700029389,어신테크,HJ중공업내 전장파트 포설 구인,조선,,,"HJ중공업내(조선) 전장파트포설 구인 - 일급 130,000 - 경력 3년이상 우대 *지원자는 고용24 또는 이메일로 이력서 제출 접수 바랍니다.",,,,기타 선박 건조업,,,,3,명시,,,기타,,계약직,부산,영도구,,2026-09-29,기한,1,부산일자리정보망,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791037,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791037,2026-09-07 23:03:31,시도=부산,강
KR2026090700029390,마리엣몰,"바이올린,플룻,미술,미술치료 온라인 레슨 선생님 모집","바이올린, 플룻, 미술, 미술치료 온라인레슨선생님",,,,,,,,,,,1,명시,,,무관,0,계약직,부산,사상구,,2026-09-27,기한,2,"잡코리아, 부산일자리정보망",https://www.jobkorea.co.kr/Recruit/GI_Read/49679042,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791034 | https://www.busanjob.net/view.do?no=1308&pgMode=show&id=787416 | https://www.jobkorea.co.kr/Recruit/GI_Read/49679042,2026-09-07 18:08:34,시도=부산,강
KR2026090700029391,포가드(FOGAD),포가드FOGAD 쇼핑몰 유튜브 채널 PD 구인,"PD, 영상제작, 쇼핑몰, 광고",포가드FOGAD 쇼핑몰 유튜브 채널 PD 구인,,"[포가드] 유튜브 채널 담당 PD 채용 저희 포가드(FOGAD)는 부산에서 남성 의류 쇼핑몰을 운영하고 있고, 이번에 유튜브 채널을 새로 시작하려고 합니다. 저희가 만들고 싶은 건 잘 빠진 광고 영상이 아니라, 옷 하나 만들어보겠다고 도매시장을 돌아다니는 날이나 이건 무조건 팔린다고 자신했다가 안 팔려서 다 같이 머리 싸매는 회의처럼, 저희가 실제로 일하는 모습 그 자체입니다. 그런 것들이 오히려 콘텐츠가 된다고 생각하고 있습니다. 레퍼런스를 하나 말씀드리자면 리센느(여자아이돌) PD님 콘텐츠를 좋아하는데, 사람에게 캐릭터를 붙여놓으니 소재가 알아서 따라 나오고 조회수보다 사람이 남는 방식이라 저희도 그런 결로 가보려고 합니다. 물론 그대로 따라 하자는 건 아니고, 저희 색으로 풀어낼 방법을 함께 찾아가고 싶습니다. 여기까지가 저희가 잡아둔 방향이고, 이걸 실제로 어떤 채널로 만들어갈지는 아직 비어 있는 상태입니다. 1화를 뭘로 찍을지도 아직 정하지 못했습니다. 그 자리를 함께 채워주실 PD님을 모십니다. 그래서 촬영과 편집만 맡아주실 분보다는, 기획부터 같이 고민해 주실 분을 찾고 있습니다. 뭘 찍으면 좋을지 먼저 꺼내주시면 저희 생각도 말씀드리면서 맞춰가는 방식으로 만들어가려고 합니다. 위에서 정해준 대로만 찍는 자리도 아니고 혼자 다 짊어지셔야 하는 자리도 아니니, 편하게 지원해 주시면 됩니다. 패션 쇼핑몰 중에 유튜브를 제대로 하는 곳이 아직 거의 없어서, 내년쯤 다들 들어오기 전에 먼저 시작해보려고 합니다. 1.",경력 경력무관 학력 학력무관 스킬,"기본우대 인근거주자, 컴퓨터활용능력 우수자, 포토샵 능숙자",,쇼핑몰·오픈마켓·소셜커머스,,주5일(월~금) 10:00 ~ 19:00,월급 220~250만원 (면접 후 결정),1,명시,학력무관,"부산 남구 용소로14번길 20 (대연동, 화랑빌딩) 5층 지도보기",무관,0,계약직,부산,남구,,2026-09-29,상시,2,"잡코리아, 부산일자리정보망",https://www.jobkorea.co.kr/Recruit/GI_Read/49679906?rPageCode=SL&logpath=21&sn=6&sc=611,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=791006 | https://www.jobkorea.co.kr/Recruit/GI_Read/49679906?rPageCode=SL&logpath=21&sn=6&sc=611,2026-09-08 14:59:16,시도=부산,강
KR2026090700029392,오렌지관광개발㈜,일본전문여행사(랜드사) OP모집,여행,,,,,,,,,,,1,명시,,,기타,,계약직,부산,진구,,2026-09-27,기한,1,부산일자리정보망,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=790997,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=790997,2026-09-07 23:03:31,시도=부산,강
KR2026090700029393,합자회사 삼익건설,경리 사무원 (건설),"경리 사무원 (건설), 경리, 사무",경리 사무원 (건설),,"[모집직무] 경리 사무원(건설), 경리 사무원(일반사업체), 단순 경리 사무원 [직무소개] 전반적인 건설 프로젝트 경험을 바탕으로 건설회사의 경리 업무를 지원해주는 경리 사무원을 모집합니다. [필수] 건설기술인 토목 초급 또는 토목관련 자격증 소지자 [주요업무] - 매출, 지출 관리 및 정리 - 재고 관리 및 재원 관리 지원 - 공사 관련 계약서 및 계산서 관리 - 회계 관련 서류 작성 및 보관 - 회계사무실 위임 전까지의 정리 업무 [위치] 지하철 3호선 체육공원역에서 도보 15분 소요 [고용형태] 정규직(수습3개월) 근무 시간 조절가능합니다. 건설 경력에 따라 임금 협의 가능합니다. ※보유 자격증을 포함하여 이력서를 자세히 써서 신청해주세요. ※실업 급여 목적으로는 입사지원하지마십시오. ※토목 수첩 또는 기능사 자격증 없이는 지원하지마십시오.",경력 경력 학력 학력무관,,,-,,주5일근무,월급 240 만원,1,명시,학력무관,부산광역시 강서구 대저로89번가길 50,경력,,계약직,부산,강서구,,2026-09-28,기한,3,"잡코리아, 커리어, 부산일자리정보망",https://www.jobkorea.co.kr/Recruit/GI_Read/5541746/Ext?siteCode=WN&sc=,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=790993 | https://www.jobkorea.co.kr/Recruit/GI_Read/5541746/Ext?siteCode=WN&sc= | https://job.career.co.kr/recruit/view/22100749,2026-09-08 15:00:09,시도=부산,강
KR2026090700029394,리토코퍼레이션 주식회사 (LITO Corporation),사내 IT 인프라 및 전산/시스템 관리 담당자 모...,"사내 IT 인프라 및 전산, 시스템 관리 담당자 모, 인프라, 시스템",사내 IT 인프라 및 전산/시스템 관리 담당자 모...,,"[모집직무] 사내 IT 인프라 및 전산/시스템 관리 담당자 [직무소개] 안정적인 사내 IT 인프라를 구축하여 임직원의 업무 효율을 높이는 역할을 담당합니다. 사내 유무선 네트워크 관리, 신규 입사자 PC 세팅, 그룹웨어 계정 운영 등 사내 전산망 관리 전반을 맡게 됩니다. 우리 조직 규모에 맞는 사내 시스템의 기틀을 주도적으로 마련하고 꼼꼼하게 운영해 주실 분을 찾습니다 [주요업무] -사내 유/무선 인터넷 환경 구축 및 공유기 등 네트워크 장비 관리 -신규 입사자 PC 세팅 및 업무용 소프트웨어 설치 지원 -사내 그룹웨어, 메신저 등 업무용 시스템 계정 발급 및 권한 관리 -프린터, 화상회의 장비 등 IT 사무기기 관리 및 장애 발생 시 해결 -사내 데이터 백업 및 기본적인 정보보안 관리 -기타 사내 전산 및 시스템 관련 임직원 문의 응대 * 담당자 전화 연결이 어려울 수 있으니, 모든 채용 문의는 가급적 이메일로 부탁드립니다.",경력 경력 학력 초대졸이상,,,백화점·유통·도소매,,주5일근무,월급 250 ~300 만원,3,명시,초대졸이상,부산광역시 해운대구 센텀중앙로 97 재송동 센텀스카이비즈 빌딩,경력,0,정규직,부산,해운대구,,2026-09-27,기한,4,"잡코리아, 커리어, 사람인, 부산일자리정보망",https://www.jobkorea.co.kr/Recruit/GI_Read/5541750/Ext?siteCode=WN&sc=,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=790992 | https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54611201 | https://www.jobkorea.co.kr/Recruit/GI_Read/5541750/Ext?siteCode=WN&sc= | https://job.career.co.kr/recruit/view/22100713,2026-09-08 15:00:07,시도=부산,강
KR2026090700029395,(주)금성전력,전기공사 현장책임자(소장) 구인,"전기공사 현장책임자(소장) 구인, 전기공, 현장",전기공사 현장책임자(소장) 구인,,"부산광역시 남구 대연5동에 위치한 (주)금성전력입니다 전기,통신,소방공사 면허보유한 공사업체 입니다 전기공사 현장책임자(소장) 1분 모집합니다. 임금(월급)은 면접 후 결정 - 450 이상 - 협의가능 - 토요일 격주 휴무 주 업무 - 전기공사 현장시공 - 현장자재관리 - 현장별 공정관리 (부산권내) 관련면허(전기기사,전기공사기사,기능사 등) 최소 하나 이상 소지시 우대 관련면허 없어도 지원가능합니다 051-907-7891 연락주세요 :)",경력 경력 학력 학력무관,,,건축·설비·환경,,주6일근무,월급 450 만원,1,명시,학력무관,부산광역시 남구 못골번영로 57,경력,10,정규직,부산,남구,,2026-09-28,기한,4,"잡코리아, 커리어, 사람인, 부산일자리정보망",https://www.jobkorea.co.kr/Recruit/GI_Read/5541752/Ext?siteCode=WN&sc=,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=790987 | https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54600482 | https://www.jobkorea.co.kr/Recruit/GI_Read/5541752/Ext?siteCode=WN&sc= | https://job.career.co.kr/recruit/view/22100668,2026-09-08 15:00:09,시도=부산,강
KR2026090700029396,티엠케이（T．M．K）,금속 가공 품질 관리 전문가를 모집합니다.,"금속 가공 품질 관리 전문가를 모집합니다, 가공, 품질",금속 가공 품질 관리 전문가를 모집합니다.,,"[모집직무] 품질관리 사무원(기계·금속), 자재·구매 사무원(기계·금속), 금속가공 검사원 [직무소개] 우리 회사는 정밀기계 부품 등을 제작하는 기계 및 금속 가공 업체입니다. 본 직무는 제품의 품질을 관리하고, 정밀한 측정을 통해 높은 품질 기준을 유지하는 데 기여할 것입니다. [주요업무] - 금속 가공품의 품질 검사 및 평가 - 정밀 측정 및 검사를 통한 불량율 감소 - 도면해독 가능한사람 - 사상업무도 가능한사람 - 품질 관리 시스템 개선 및 운영 - 작업 공정의 품질 및 효율성 향상 방안 모색",경력 경력 학력 고졸이상,,,기계·기계설비,,주5일근무,연봉 4200 ~4400 만원,1,명시,고졸이상,부산광역시 사상구 가야대로195번길 47 티엠케이,경력,,정규직,부산,사상구,,2026-09-26,기한,3,"잡코리아, 커리어, 부산일자리정보망",https://www.jobkorea.co.kr/Recruit/GI_Read/5541729/Ext?siteCode=WN&sc=,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=790985 | https://www.jobkorea.co.kr/Recruit/GI_Read/5541729/Ext?siteCode=WN&sc= | https://job.career.co.kr/recruit/view/22100750,2026-09-08 15:00:09,시도=부산,강
KR2026090700029397,은하약국,은하온누리약국에서 조제보조 정직원을 모집합니다.,"직원, 조제보조",은하온누리약국에서 조제보조 정직원을 모집합니다.,,은하온누리약국에서 함께 하실 조제실 직원선생님을 모집합니다. 즐겁게 오래 함께 일하실 직원선생님을 기다리겠습니다. 많은 지원 바랍니다. 평일 오전 8:30-오후 5:30 / 점심시간 1시간/ 토요일 당직제(8:30-오후1:00) 연15회 연차 급여는 면접시 결정하겠습니다.,경력 경력 학력 학력무관,,,백화점·유통·도소매,,주6일근무,월급 220 만원,1,명시,학력무관,부산광역시 사상구 가야대로 326-5 은하약국 1층,경력,1,정규직,부산,사상구,,2026-09-27,기한,4,"잡코리아, 커리어, 사람인, 부산일자리정보망",https://www.jobkorea.co.kr/Recruit/GI_Read/5541744/Ext?siteCode=WN&sc=,https://www.busanjob.net/view.do?no=1308&pgMode=show&id=790984 | https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54600583 | https://www.jobkorea.co.kr/Recruit/GI_Read/5541744/Ext?siteCode=WN&sc= | https://job.career.co.kr/recruit/view/22100751,2026-09-08 15:00:09,시도=부산,강
