사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각,학력
사람인부산,성오기업(주),[빠른입사/주5일/월330/통근버스] 배터리 포장생산라인 신입모집,"단순생산직, 생산관리, 물류관리, 생산, 포장",경력무관,정규직,경남 창원시 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54806716,saramin:54806716,2026-09-08 13:44:35,학력무관
사람인부산,에이스휴먼파워(주),[공기업/창원]한국자산관리공사 압류재산 매각업무 사무 채용,"사무직, 법률사무원, 총무, 교육행정, 문서작성",경력무관,정규직 외,경남 창원시 성산구 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54717793,saramin:54717793,2026-09-08 13:44:35,고졸↑
사람인부산,(주)휴머니스트,[PRADA/miumiu] 명품 프라다/미우미우 경기/부산 판매사원/스탁,"샵마스터, 영업관리, 캐셔, 판매직, 귀금속판매",경력무관,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54702552,saramin:54702552,2026-09-08 13:44:35,고졸↑
사람인부산,(주)커리어텍,"[연 3,661+성과급+기숙사] 삼성중공업(거제) 사무지원 채용","비서, 사무직, 서무, 송무비서, 수행비서",경력무관,파견직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54832522,saramin:54832522,2026-09-08 13:44:35,학력무관
사람인부산,성오기업(주),부산신항 입출고관리 신입채용(입식지게차/포장/피킹/월280이상),"물류관리, 창고관리, 상하차, 입고/입하, 출고/출하",경력무관,정규직 외,경남 창원시 진해구 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54780894,saramin:54780894,2026-09-08 13:44:35,학력무관
사람인부산,(주)휴넥트,[우즈베키스탄어] 한화오션 글로벌 통/번역 정규직 모집(경남 거제시),"통/번역, 영어, 제2외국어",신입 · 경력,정규직,경남 거제시 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54785674,saramin:54785674,2026-09-08 13:44:35,학력무관
사람인부산,(주)휴머니스트,[SIMMONS] 시몬스 본사 직영 세종/부산 매장 판매사원 채용,"샵마스터, 영업관리, 캐셔, 판매직, 가구판매",경력무관,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54815143,saramin:54815143,2026-09-08 13:44:35,고졸↑
사람인부산,(주)휴머니스트,[LVMH그룹]명품의류 로로피아나 서울/부산 백화점 판매사원 모집,"샵마스터, 캐셔, 판매직, 귀금속판매, 의류판매",경력무관,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54815096,saramin:54815096,2026-09-08 13:44:35,고졸↑
사람인부산,(주)휴머니스트,[BURBERRY] 명품 버버리 서울/부산 지역 백화점 판매사원 모집,"샵마스터, 영업관리, 캐셔, 판매직, 가구판매",경력무관,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54815034,saramin:54815034,2026-09-08 13:44:35,고졸↑
사람인부산,티에스코리아,[주간/월300만이상] 자동차시트 단순 생산작업,"단순생산직, 품질검사원, 제조가공, 생산, 품질관리",경력무관,정규직,부산전체 외,,2026-09-17,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54776132,saramin:54776132,2026-09-08 13:44:35,학력무관
사람인부산,(주)커리어텍,"[삼성중공업 거제/연 3,661만+성과급/기숙사] 사무지원 채용","비서, 사무직, 서무, 송무비서, 수행비서",경력무관,파견직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54812052,saramin:54812052,2026-09-08 13:44:35,학력무관
사람인부산,(주)사람인에이치에스,[창원/대기업/통근버스] 두산에너빌리티 사업관리보조 채용,"경리, 경리사무원, 더존, 계산서발행, 전표입력",경력무관,계약직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54806993,saramin:54806993,2026-09-08 13:44:35,학력무관
사람인부산,(주)휴머니스트,[TOM FORD]명품 톰포드 코리아 대구/부산 점장/부점장/판매사원,"샵마스터, 영업관리, 캐셔, 판매직, 귀금속판매",경력무관,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54788312,saramin:54788312,2026-09-08 13:44:35,고졸↑
사람인부산,(주)휴머니스트,[TOM FORD]명품 톰포드 코리아 서울/부산 점장/부점장/판매사원,"샵마스터, 영업관리, 캐셔, 판매직, 귀금속판매",경력무관,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54788308,saramin:54788308,2026-09-08 13:44:35,고졸↑
사람인부산,(주)휴머니스트,[고야드코리아] 명품 GOYARD 전국 백화점 매장 판매사원 모집,"샵마스터, 판매직, 가구판매, 가전판매, 귀금속판매",경력무관,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54788293,saramin:54788293,2026-09-08 13:44:35,고졸↑
사람인부산,(주)휴머니스트,[이솝코리아]코스메틱 Aesop 서울/부산 지역별 매장 순환 판매직,"샵마스터, 판매직, 귀금속판매, 의류판매, 잡화판매",경력(년수무관),정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54788283,saramin:54788283,2026-09-08 13:44:35,고졸↑
사람인부산,(주)휴머니스트,[Tiffany&amp;co.] 명품 티파니 코리아 서울/부산 백화점 판매사원,"샵마스터, 캐셔, 판매직, 귀금속판매, 의류판매",10 ~ 20년,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54788273,saramin:54788273,2026-09-08 13:44:35,고졸↑
사람인부산,신한신용정보(주),신한카드 채권관리 위임직 채권추심인 모집(부산/대구),"채권관리, 채권추심",경력무관,위촉직,부산전체 외,,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54753185,saramin:54753185,2026-09-08 13:44:35,학력무관
사람인부산,(주)휴머니스트,[고야드코리아] 명품 GOYARD 전국 백화점 매장 판매사원 채용,"샵마스터, 판매직, 가구판매, 가전판매, 귀금속판매",경력무관,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54776788,saramin:54776788,2026-09-08 13:44:35,고졸↑
사람인부산,(주)휴머니스트,[Tiffany&amp;co.] 명품 티파니 코리아 경기/부산 백화점 판매사원,"샵마스터, 캐셔, 판매직, 귀금속판매, 의류판매",10 ~ 20년,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54776676,saramin:54776676,2026-09-08 13:44:35,고졸↑
사람인부산,(주)사람인에이치에스,[대기업/창원/셔틀] 두산에너빌리티 설계보조 캐드(CAD) 채용,"설계엔지니어, 캐드원, 금형설계, 기계설계, 기구설계",경력무관,계약직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54772174,saramin:54772174,2026-09-08 13:44:35,학력무관
사람인부산,(주)사람인에이치에스,[대기업/창원/신입가능/복지우수] 두산에너빌리티 사무지원 채용,"경리, 경리사무원, 계산서발행, 예산관리, 전표입력",경력무관,계약직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54772138,saramin:54772138,2026-09-08 13:44:35,학력무관
사람인부산,(주)휴머니스트,[LOEWE] LVMH그룹 명품 로에베 코리아 서울/부산 판매사원,"샵마스터, 영업관리, 캐셔, 판매직, 귀금속판매",경력무관,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54758206,saramin:54758206,2026-09-08 13:44:35,고졸↑
사람인부산,(주)휴머니스트,[BOTTEGA VENETA] 명품 보테가베네타 경기/부산 판매사원 채용,"샵마스터, 자동차딜러, 캐셔, 판매직, 가구판매",1 ~ 20년,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54743312,saramin:54743312,2026-09-08 13:44:35,고졸↑
사람인부산,에이스휴먼파워(주),"[3,700만/식대별도] 헤트라스 제주도점 디퓨저/향수 직원 채용","안내데스크, 사무보조, 판매직, 식품/음료판매, 온라인판매",경력무관,계약직 외,제주 제주시 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54739072,saramin:54739072,2026-09-08 13:44:35,고졸↑
사람인부산,(주)휴머니스트,[SIMMONS] 시몬스 본사 직영 세종/동부산 매장 판매사원 모집,"샵마스터, 영업관리, 캐셔, 판매직, 가구판매",경력무관,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54730699,saramin:54730699,2026-09-08 13:44:35,고졸↑
