공고URL,직종코드,담당업무,직종,직무키워드,학력,경력,급여,근무형태,상세주소,모집인원,수집시각
https://www.jobkorea.co.kr/Recruit/GI_Read/5610882/Ext?siteCode=WN&sc=,561101,"=============== **사상구청 채용대행** =============== [연산동 현대아파트 단지내 미화원 업무] * 근무시간: 월,목,금 (09:00~16:00/휴게 1시간) 화 (07:30~14:30/ 휴게 1시간) 수,토 (09:00~12:00) * 급여: 1,614,350원 * 근무시작일: 추석 전 * 담당자와 통화 후 면접 시간, 장소 안내 받으시길 바랍니다. * 담당자: 사상구청 일자리센터 051-310-5195","건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",-,학력무관,관계없음,월급 161만원 ~ 161만원,고용형태,"부산광역시 연제구 고분로112번길 23, . (연산동, 현대아파트)",1명,2026-09-08 20:58:55
https://www.jobkorea.co.kr/Recruit/GI_Read/5611009/Ext?siteCode=WN&sc=,531900,"-업무: 장례식장 빈소에 올라가는 음식 조리 및 상차림 -기타 : 4대보험, 퇴직금, 식사제공 , 연차 및 공휴일 사용, 상여금,근무복 *장기근속자 및 인근거주자 우대",기타 조리사,-,학력무관,관계없음,월급 250만원 ~ 280만원,고용형태,부산광역시 해운대구 해운대로 875,1명,2026-09-08 20:58:56
https://www.jobkorea.co.kr/Recruit/GI_Read/5611602/Ext?siteCode=WN&sc=,613202,"철강재유통 영업 건설, 기계, 소방설비자재 등 강관,스텐관,PVC관,밸브,피팅,보온재,위생도기,앵글,잔넬,,각관,H빔 기타 조선,건축자재",건설자재 영업원,건축자재영업원,학력무관,경력,월급 400만원 이상,고용형태,부산광역시 사상구 낙동대로 883 (감전동),1명,2026-09-08 20:58:56
https://www.jobkorea.co.kr/Recruit/GI_Read/5611603/Ext?siteCode=WN&sc=,028407,"배관자재 출고준비 및 홈가공 작업 4대보험, 연차, 퇴직연금",창고 관리원(자재 검수원 포함),창고입출고원,학력무관,관계없음,월급 300만원 이상,고용형태,부산광역시 사상구 낙동대로 883 (감전동),1명,2026-09-08 20:58:56
https://www.jobkorea.co.kr/Recruit/GI_Read/5611604/Ext?siteCode=WN&sc=,027200,"경리업무(매입, 매출 , 총무 등) 철강업체유경험자 우대",경리 사무원,경리장부정리원,학력무관,경력,월급 270만원 이상,고용형태,부산광역시 사상구 낙동대로 883 (감전동),1명,2026-09-08 20:58:56
https://www.jobkorea.co.kr/Recruit/GI_Read/5611498/Ext?siteCode=WN&sc=,231100,"● 복지관 서비스, 운영 전반 ● 기타 관장 지시사항에 따른 업무수행",사회복지사,-,학력무관,관계없음,월급 220만원 ~ 250만원,고용형태,"부산광역시 서구 보수대로154번길 36, 서구장애인복지관 (동대신동1가)",1명,2026-09-08 20:58:56
https://www.jobkorea.co.kr/Recruit/GI_Read/5611501/Ext?siteCode=WN&sc=,550400,"- 최중증 발달장애인 돌봄서비스 (낮활동 지원 및 주거생활지원) - 통합돌봄 사업계획 수립 및 서비스 제공 - 이용자 만족도 및 욕구조사 실시, 실적보고 - 통합돌봄 제반 행정 업무 - 기타 지역사회 자원 개발 및 관리",장애인 돌봄 종사원,-,학력무관,관계없음,월급 230만원 ~ 260만원,고용형태,부산광역시 금정구 동부곡로27번가길 23 (부곡동),3명,2026-09-08 20:58:56
https://www.jobkorea.co.kr/Recruit/GI_Read/5611461/Ext?siteCode=WN&sc=,813201,"[모집직무] CNC 선반 조작, 제작 작업, 기계 운영, 도면 해석, 정밀 제작 [직무소개] 우리 회사는 고품질의 제품을 생산하기 위해 첨단 기계를 활용하고 있습니다. 본 직무는 도면을 바탕으로 CNC 수직선반을 운용하고 다양한 제품을 제작하는 역할입니다. [주요업무] - CNC 수직선반 운용 및 관리 - 제작 도면 분석 및 이해 - 프로그램 설정 및 제어 - 자재 준비 및 작업 - 제품 품질 관리 및 검사 - 장비: 도시바 FDU-13 화낙 15T",CNC 선반 조작원(NC 선반 조작원),CNC lath가공원,학력무관,경력,월급 280만원 이상,고용형태,부산광역시 사하구 다산로105번길 21 (다대동),2명,2026-09-08 20:58:56
https://www.jobkorea.co.kr/Recruit/GI_Read/5611499/Ext?siteCode=WN&sc=,532301,"[모집직무] 주방 보조원(일반 음식점), 주방 보조원, 주방장 및 요리 연구가(푸드코디네이터 포함) [직무소개] 우리 레스토랑은 신선하고 맛있는 요리를 제공하는 데 중점을 둡니다. 주방에서 활발하게 일하며 요리팀에 기여하는 열정적인 지원자를 찾고 있습니다. [주요업무] - 요리 준비 및 식재료 손질 - 조리 도구 정리 및 위생 관리 - 요리사들의 업무 지원 - 주방에서의 안전 및 위생 규칙 준수 - 해물찜 비비기",주방 보조원(일반 음식점),-,학력무관,신입,월급 312만원 이상,고용형태,"부산광역시 부산진구 서면문화로 37 (부전동, 정동진해물탕2~3층)",2명,2026-09-08 20:58:57
https://www.jobkorea.co.kr/Recruit/GI_Read/5611362/Ext?siteCode=WN&sc=,026506,"1. 대학 생활관(기숙사) 사감 계약직 직원 - 업무 : 생활관(기숙사) 사감 (주간 근무) - 사감 업무 경력자 우대 - 베트남어 대화 가능자 우대 - 한글, MS 소프트웨어 사용 능통자 우대 - 연봉 : 26,000,000원 이상 경력 확인 후 협의 2. 대학 생활관(기숙사) 사감 계약직 직원 - 업무 : 생활관(기숙사) 사감 (야간 근무) - 사감 업무 경력자 우대 - 한글, MS 소프트웨어 사용 능통자 우대 - 연봉 : 30,000,000원 이상 경력 확인 후 협의 3. 학력 무관 4. 보수는 연봉계약제 5. 4대 보험 적용 6. 보훈대상자(상이등급) 우대 *이력서 및 기타 제출서류 공고문 참조",기숙사사감 및 독서실·고시원 총무,독서실총무,학력무관,관계없음,"연봉 2,600만원 ~ 3,000만원",고용형태,부산광역시 북구 시랑로132번길 88 (구포동),2명,2026-09-08 20:58:57
https://www.jobkorea.co.kr/Recruit/GI_Read/5610325/Ext?siteCode=WN&sc=,232100,[수영구 가람어린이집] 영아반 교사모집 아이를 사랑하고 책임감 강하신 성실한 선생님 연락주십시오. 근무시간 : (오전) 9시 00분~(오후) 6:00 / 주5일(월~금),보육교사,어린이집센터장,학력무관,관계없음,월급 215만원 ~ 215만원,고용형태,"부산광역시 수영구 광일로14번길 25-2, 광일로14번길 25-2 (광안동)",1명,2026-09-08 20:58:57
https://www.jobkorea.co.kr/Recruit/GI_Read/5612425/Ext?siteCode=WN&sc=,531200,"[사회적기업]청년식당 조리사 -식사, 도시락 조리업무 -조리사 자격증 필수(종류무관) -단체급식, 조리사 경력자 우대 -주5일, 7:00~16:00 (휴게포함) -월급여 280만원, 퇴직금별도 -서면 한신아파트 인근(부전역 8번출구)",한식 조리사,-,학력무관,관계없음,월급 280만원 ~ 280만원,고용형태,부산광역시 부산진구 중앙대로824번길 3 (전포동)1층,1명,2026-09-08 20:58:57
https://www.jobkorea.co.kr/Recruit/GI_Read/5610859/Ext?siteCode=WN&sc=,532302,"병원식당 조리원 모집 병원식당 내에서 함께 근무하실 조리보조원을 모집합니다. *근무조건 - 근무형태 : 격일근무 (1일 근무 / 1일 휴무) - 근무시간 : 04:30 ~ 18:00 - 휴게시간 : 2시간 (쉬는시간 확실한 보장) - 급여 : 월 2,700,000원 이상 * 업무내용 -조리보조 업무 전반 -환자 배식 -식자재 전처리 -설거지 및 청소 등 병원식당 업무 일체 * 자격요건 - 초보 지원 가능 - 성실하게 근무 가능하신 분 -단체급식 경력자 우대 * 우대사항 - 병원·단체급식 등 동종업계 경력자 우대 - 장기근무 가능자 우대 - 조리업무 경험자 우대 *복리후생 - 4대보험, 연차, 퇴직금, 식사 제공, 유니폼 제공 * 근무지 : 부산시 유엔평화로 156 가나병원",단체 급식 보조원,단체급식보조원,학력무관,관계없음,월급 270만원 ~ 270만원,고용형태,"부산광역시 남구 유엔평화로 156, 병원내 구내식당 (용당동)",1명,2026-09-08 20:58:57
https://www.jobkorea.co.kr/Recruit/GI_Read/5612162/Ext?siteCode=WN&sc=,231101,"가. 모집인원: 1명 나. 채용분야: 사회복지사(계약직/경력3년 이하) 다. 근무기간: 2026년 9월 29일~2027년 8월 28일(11개월) 라. 업무내용: 노인보호사업 전반 마. 자 격: 사회복지사 2급 이상 자격증 소지자, 실 운전가능자 바.제출서류 - 이력서, 자기소개서, 개인정보제공동의서, 특수관계부존재각서(기관 지정양식에 준함) - 노인학대예방교육 수료증 - 기타 서류 사. 전형 방법: 1차 서류전형, 2차 면접(합격자에 한해 홈페이지 공고 및 개별 공지) 아. 접수 기간: 2026년 9월 7일(월) ~ 2026년 9월 21일(월) 18시까지 자. 접수 방법: 내방 및 우편, 이메일 차. 접 수 처: (우)48729 부산광역시 동구 중앙대로 338, 5층(초량동, 연합뉴스빌딩) *우편접수시 “채용 응시 서류” 기재 요망 카. 담 당 자: 신은영 (☎051-468-8850)",사회복지사(사회복지시설),"사회복지사(사회복지시설, 노인복지시설, 장애인복지시설 등)",학력무관,관계없음,월급 232만원 이상,고용형태,"부산광역시 동구 중앙대로 338 (초량동, 연합뉴스빌딩)",1명,2026-09-08 20:58:58
https://www.jobkorea.co.kr/Recruit/GI_Read/5611018/Ext?siteCode=WN&sc=,140400,"[모집직무] 조경공사 건설공무 채용 [직무소개] - 조경 식재 및 조경시설물 설치 공사 전문 수행 - 협력업체 계약 및 하도급 관리, 자재 수급 관리 - 원가 관리, 기성 청구, 현장 이해관계자 조율 및 설계 변경 내역 작성 [주요업무] - 조경 공사: 실행 예산편성, 설계변경 내역서관리 - 행정 업무: 관공서 인허가, 착공/준공 서류 작성 및 대관 업무 - 조경 현장 관리 [지원 자격 및 우대사항] 경력: 무관 (신입 지원 가능 / 조경공무 2년 전후 경력자 우대) 필수 요건: 기본 컴퓨터 활용 능력 (엑셀, 한글 필수), 1종 보통 수동 운전 가능자 우대 사항: 조경 관련 자격증 소지자, AutoCAD 도면 해독 가능자 [근무형태] - 정규직 (수습기간 협의) - 주 5일(월~금) 09:00 ~ 18:00 / 혹은 현장 스케줄에 따름] [급여 조건] : 연봉 3,600만 원 ~ 6,000만 원 (경력 및 능력에 따라 면접 후 타당한 협의 가능)",조경 기술자,-,학력무관,관계없음,월급 300만원 ~ 500만원,고용형태,"부산광역시 기장군 일광읍 횡계2길 6, 협동조합한림",1명,2026-09-08 20:58:58
https://www.jobkorea.co.kr/Recruit/GI_Read/5611311/Ext?siteCode=WN&sc=,813104,"업종 : 수배전반 및 전기자동제어반 제조업 모집직종 : 캐드캠(CAD/CAM) 분야 직무내용 : 1. CNC, 레이저 장비관련 CAD/CAM(전용프로그램) 작업 2. 컴퓨터를 활용한 CAD/CAM 전용프로그램[랜텍(Lantek), 캠파스(CAMPAS)] 작업 3. 배전반 설계 전개도 작업(Auto CAD 활용 작업) 근무조건 및 환경 : 주5일(40시간 근무) - 월,화,수,목,금 08:00~17:00 ※ 회사 내 엘리베이터 사용 가능 ※ 근로환경 매우 우수 근무장소 : 사업장 주소와 동일(부산 강서구 미음산단 4로 150) 급여조건 : 면접 후 협의(결정) 자격조건 : 신입, 경력, 학력 무관 우대조건 : 동일업무(랜텍, 캠파스 프로그램) 유경험자, 동종업(배전반) 근무 경험자, 차량소지자 제출서류 : 이력서, 자기소개서 접수마감 : 채용시까지 ** 실업급여 수급만을 위한 입사지원은 구직활동으로 인정되지 않을 수 있습니다. **",캐드캠 기능원,캐드캠 기능원,학력무관,관계없음,"연봉 2,600만원 ~ 3,800만원",고용형태,부산광역시 강서구 미음산단4로 150 (미음동),2명,2026-09-08 20:58:58
https://www.jobkorea.co.kr/Recruit/GI_Read/5611321/Ext?siteCode=WN&sc=,151108,"교통계획, 교통공학, 광역교통 및 AI 기반 교통 정책관련 연구수행",자동차공학 기술자 및 연구원,-,박사,관계없음,"연봉 3,800만원 ~ 8,500만원",고용형태,"부산광역시 부산진구 중앙대로 955, 8, 9층 (양정동)",1명,2026-09-08 20:58:58
https://www.jobkorea.co.kr/Recruit/GI_Read/5610878/Ext?siteCode=WN&sc=,014302,"[모집직무] 환경행정 및 민원관리 담당자 [직무소개] 당사는 생활폐기물 수집·운반 및 환경 관련 사업을 수행하는 기업으로, 본 직무는 구청 및 유관기관과의 업무 협의, 주민 민원 대응, 행정업무 지원 등 회사 운영 전반의 대외·행정 업무를 담당합니다. 원활한 의사소통 능력과 책임감을 바탕으로 민원 해결 및 행정업무를 수행할 수 있는 인재를 모집합니다. [주요업무] * 주민 민원 접수 및 처리 * 민원 현장 확인 및 대응 * 구청 및 유관기관 업무 협의 및 소통 * 생활폐기물 수집·운반 관련 행정업무 * 입찰 및 계약 관련 서류 준비 * 각종 보고자료 및 공문 작성 * 차량, 인원 등 운영 관련 사무업무 지원 * 기타 사무실 전반 행정업무 [지원자격] * 원활한 의사소통 및 문제 해결 능력을 갖춘 분 * 운전 가능자 (필수) * 컴퓨터 활용 가능자 우대 (한글(HWP), Microsoft Office(Excel, Word 등)) * 생활폐기물 수집 · 운반업 종사 경력자 우대 [근무형태] * 주 5일 근무 * 주중 공휴일 포함 근무 (업무 특성상 공휴일 근무 발생) [급여 및 복리후생] * 회사 내규에 따름 * 상여금 별도 지급 [고용형태] * 기간의 정함이 없는 근로계약 * 수습기간 3개월 운영 → 1년 계약직 후 정규직 전환 검토",환경·청소 관리자,환경서비스업관리자(대표),학력무관,경력,월급 350만원 ~ 350만원,고용형태,부산광역시 금정구 회천로 54-1 (회동동),1명,2026-09-08 20:58:58
https://www.jobkorea.co.kr/Recruit/GI_Read/5611214/Ext?siteCode=WN&sc=,890006,"당사는 마른안주, 과자류 를 생산하는 식품제조업체입니다. 식품제조 생산직 포장 업무 하실 분 구합니다.",식품 분야 단순 종사원,식품분야 단순노무자,학력무관,관계없음,"시급 10,320원 ~ 10,320원",고용형태,"부산광역시 사하구 장림번영로 88-3, (장림동)",5명,2026-09-08 20:58:59
https://www.jobkorea.co.kr/Recruit/GI_Read/5611667/Ext?siteCode=WN&sc=,706002,"[우암동] 효성중공업 현장 보통인부 - 자재 운반, 폐기물 정리, 작업장 청소 등 현장 업무 - 건설안전기초교육 이수 필수 - 초보가능, 즉시 현장 투입 - 60일 근무 , 일급 당일지급 - 대연동(롯데3구역 현장)/우암동 해링턴마레아파트 현장/재송동(센텀롯데 현장) 투입 예정 ** 사하구청 일자리지원센터 채용대행 건 입니다. ☎051-220-5691 로 문의바랍니다.",건설·채굴 단순 종사원,-,학력무관,신입,"일급 140,000원 ~ 140,000원",고용형태,부산광역시 남구 솔밭로 3-6 (우암동),30명,2026-09-08 20:58:59
https://www.jobkorea.co.kr/Recruit/GI_Read/5611720/Ext?siteCode=WN&sc=,027208,"- 근무내용 : 매출전표 입력, 입퇴사신고, 은행업무, 매장별 재고업무처리 - 근무시간 : 09:00 ~ 18:00 (휴게시간 총 60분, 30분씩 2회) 격주 토요일 09:00 ~ 13:00(근무는 안하고 연차로 대체) 토요일 근무는 연차로 대체해서 주 5일 근무 및 공휴일은 휴무 - 급여조건 : 세전 월 268만원 - 우대사항 : 인근거주자, 장기근무 가능자 -지원방법- 월요일~금요일 전화문의 및 문자문의 토요일, 일요일, 기타공휴일 문자문의(이름/영도 경리직 지원합니다)만 가능",단순 경리 사무원,-,학력무관,경력,월급 268만원 ~ 268만원,고용형태,"부산광역시 영도구 절영로 355, (관리팀) (동삼동)",1명,2026-09-08 20:58:59
